id,nombre,email,password,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,perfil_financiero,fecha_creacion,activo,split
1013,User_1013,user1013@example.com,hash,3356.91,30.9,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1014,User_1014,user1014@example.com,hash,3236.75,58.44,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1015,User_1015,user1015@example.com,hash,2309.76,38.93,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
1016,User_1016,user1016@example.com,hash,4142.27,68.28,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1017,User_1017,user1017@example.com,hash,2839.01,5.0,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1018,User_1018,user1018@example.com,hash,4488.8,38.25,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1019,User_1019,user1019@example.com,hash,2630.72,21.37,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
1020,User_1020,user1020@example.com,hash,2618.66,26.78,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,test
1021,User_1021,user1021@example.com,hash,6102.47,36.01,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1022,User_1022,user1022@example.com,hash,2408.38,53.27,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1023,User_1023,user1023@example.com,hash,3378.0,36.74,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1024,User_1024,user1024@example.com,hash,5462.66,27.03,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,test
1025,User_1025,user1025@example.com,hash,4538.6,24.76,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
1026,User_1026,user1026@example.com,hash,5662.92,22.42,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1027,User_1027,user1027@example.com,hash,908.72,39.44,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1028,User_1028,user1028@example.com,hash,4339.69,25.44,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1029,User_1029,user1029@example.com,hash,3689.89,24.28,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
1030,User_1030,user1030@example.com,hash,3788.98,20.95,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,val
1031,User_1031,user1031@example.com,hash,2875.59,33.96,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
1032,User_1032,user1032@example.com,hash,3718.05,25.9,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1033,User_1033,user1033@example.com,hash,3793.08,64.09,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1034,User_1034,user1034@example.com,hash,7391.13,27.11,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1035,User_1035,user1035@example.com,hash,5350.21,26.01,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
1036,User_1036,user1036@example.com,hash,3878.34,46.52,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1037,User_1037,user1037@example.com,hash,3875.65,25.24,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1038,User_1038,user1038@example.com,hash,1594.7,5.0,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
1039,User_1039,user1039@example.com,hash,5423.95,11.7,MEDIA,Saludable,2025-12-01T00:00:00Z,1,test
1040,User_1040,user1040@example.com,hash,1747.38,26.45,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1041,User_1041,user1041@example.com,hash,4260.09,22.78,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
1042,User_1042,user1042@example.com,hash,3421.01,28.25,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
1043,User_1043,user1043@example.com,hash,4915.55,39.88,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1044,User_1044,user1044@example.com,hash,2870.3,45.28,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
1045,User_1045,user1045@example.com,hash,6121.99,25.4,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1046,User_1046,user1046@example.com,hash,1388.66,36.47,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
1047,User_1047,user1047@example.com,hash,5045.73,24.46,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1048,User_1048,user1048@example.com,hash,1537.96,36.38,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1049,User_1049,user1049@example.com,hash,6162.05,45.43,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
1050,User_1050,user1050@example.com,hash,4564.66,48.04,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1051,User_1051,user1051@example.com,hash,6310.01,39.97,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1052,User_1052,user1052@example.com,hash,3040.39,48.14,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
1053,User_1053,user1053@example.com,hash,6985.14,18.68,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
1054,User_1054,user1054@example.com,hash,1995.0,10.41,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,test
1055,User_1055,user1055@example.com,hash,3292.36,27.97,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,val
1056,User_1056,user1056@example.com,hash,6117.0,39.86,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1057,User_1057,user1057@example.com,hash,2449.86,34.17,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1058,User_1058,user1058@example.com,hash,3844.96,32.2,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1059,User_1059,user1059@example.com,hash,4489.9,47.37,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1060,User_1060,user1060@example.com,hash,4136.59,20.77,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1061,User_1061,user1061@example.com,hash,3498.06,30.95,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1062,User_1062,user1062@example.com,hash,4622.55,22.63,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1063,User_1063,user1063@example.com,hash,2627.57,22.46,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
1064,User_1064,user1064@example.com,hash,5371.49,40.29,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1065,User_1065,user1065@example.com,hash,3956.41,34.06,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
1066,User_1066,user1066@example.com,hash,3129.37,14.48,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1067,User_1067,user1067@example.com,hash,2524.56,36.84,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1068,User_1068,user1068@example.com,hash,5882.8,53.96,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1069,User_1069,user1069@example.com,hash,4475.45,63.64,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
1070,User_1070,user1070@example.com,hash,5849.77,10.18,MEDIA,Saludable,2025-12-01T00:00:00Z,1,val
1071,User_1071,user1071@example.com,hash,1242.24,42.0,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1072,User_1072,user1072@example.com,hash,2174.62,18.05,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1073,User_1073,user1073@example.com,hash,2265.42,37.23,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
1074,User_1074,user1074@example.com,hash,4854.56,36.08,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1075,User_1075,user1075@example.com,hash,3959.58,8.84,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
1076,User_1076,user1076@example.com,hash,6214.26,6.38,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
1077,User_1077,user1077@example.com,hash,1754.37,36.94,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1078,User_1078,user1078@example.com,hash,3688.5,43.35,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1079,User_1079,user1079@example.com,hash,2938.74,7.02,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,val
1080,User_1080,user1080@example.com,hash,5325.42,33.6,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1081,User_1081,user1081@example.com,hash,3319.19,52.3,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1082,User_1082,user1082@example.com,hash,3236.55,12.21,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
1083,User_1083,user1083@example.com,hash,5435.14,26.67,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,test
1084,User_1084,user1084@example.com,hash,5234.01,28.83,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1085,User_1085,user1085@example.com,hash,3692.71,41.16,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1086,User_1086,user1086@example.com,hash,2265.01,37.86,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1087,User_1087,user1087@example.com,hash,3956.86,34.6,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
1088,User_1088,user1088@example.com,hash,3515.99,41.8,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1089,User_1089,user1089@example.com,hash,6620.71,60.85,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1090,User_1090,user1090@example.com,hash,1912.78,20.56,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1091,User_1091,user1091@example.com,hash,4278.65,37.7,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
1092,User_1092,user1092@example.com,hash,1978.71,45.72,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1093,User_1093,user1093@example.com,hash,3500.75,41.05,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1094,User_1094,user1094@example.com,hash,4274.64,14.42,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1095,User_1095,user1095@example.com,hash,2183.93,18.96,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
1096,User_1096,user1096@example.com,hash,4552.47,26.67,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
1097,User_1097,user1097@example.com,hash,3473.99,29.34,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
1098,User_1098,user1098@example.com,hash,5348.65,33.6,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
1099,User_1099,user1099@example.com,hash,2544.36,37.3,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1100,User_1100,user1100@example.com,hash,2845.89,61.32,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1101,User_1101,user1101@example.com,hash,6440.55,40.3,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
1102,User_1102,user1102@example.com,hash,6173.11,38.38,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1103,User_1103,user1103@example.com,hash,4350.27,56.97,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
1104,User_1104,user1104@example.com,hash,3955.8,24.0,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1105,User_1105,user1105@example.com,hash,4817.48,30.52,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1106,User_1106,user1106@example.com,hash,5383.99,53.01,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1107,User_1107,user1107@example.com,hash,3596.01,45.98,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1108,User_1108,user1108@example.com,hash,2931.58,34.15,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
1109,User_1109,user1109@example.com,hash,3891.37,45.09,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
1110,User_1110,user1110@example.com,hash,3225.5,33.58,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1111,User_1111,user1111@example.com,hash,4801.92,54.62,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
1112,User_1112,user1112@example.com,hash,5216.48,33.06,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1113,User_1113,user1113@example.com,hash,5090.1,36.1,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1114,User_1114,user1114@example.com,hash,4479.2,24.06,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1115,User_1115,user1115@example.com,hash,6216.49,41.65,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
1116,User_1116,user1116@example.com,hash,2807.04,41.76,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
1117,User_1117,user1117@example.com,hash,3547.88,30.08,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1118,User_1118,user1118@example.com,hash,3551.11,40.83,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1119,User_1119,user1119@example.com,hash,2033.64,22.39,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1120,User_1120,user1120@example.com,hash,1347.87,50.73,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1121,User_1121,user1121@example.com,hash,2517.27,29.4,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
1122,User_1122,user1122@example.com,hash,5622.07,32.91,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1123,User_1123,user1123@example.com,hash,1756.95,36.25,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
1124,User_1124,user1124@example.com,hash,3465.98,36.09,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1125,User_1125,user1125@example.com,hash,1252.18,24.85,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1126,User_1126,user1126@example.com,hash,1653.39,9.03,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1127,User_1127,user1127@example.com,hash,6662.06,8.99,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
1128,User_1128,user1128@example.com,hash,4709.47,42.1,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1129,User_1129,user1129@example.com,hash,3403.6,25.55,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1130,User_1130,user1130@example.com,hash,3578.27,41.48,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1131,User_1131,user1131@example.com,hash,2814.43,44.53,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1132,User_1132,user1132@example.com,hash,6134.23,33.34,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
1133,User_1133,user1133@example.com,hash,3270.74,45.16,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1134,User_1134,user1134@example.com,hash,1763.28,5.0,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1135,User_1135,user1135@example.com,hash,3259.54,45.1,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1136,User_1136,user1136@example.com,hash,2508.55,54.93,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
1137,User_1137,user1137@example.com,hash,4964.71,32.42,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
1138,User_1138,user1138@example.com,hash,3002.56,17.68,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
1139,User_1139,user1139@example.com,hash,4570.13,58.52,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
1140,User_1140,user1140@example.com,hash,2670.63,15.24,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1141,User_1141,user1141@example.com,hash,5752.75,30.31,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1142,User_1142,user1142@example.com,hash,2839.75,13.0,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
1143,User_1143,user1143@example.com,hash,4536.87,42.75,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1144,User_1144,user1144@example.com,hash,5330.34,18.44,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
1145,User_1145,user1145@example.com,hash,4849.92,56.02,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1146,User_1146,user1146@example.com,hash,3012.68,48.39,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
1147,User_1147,user1147@example.com,hash,5605.67,30.8,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1148,User_1148,user1148@example.com,hash,4306.2,11.97,BAJA,Saludable,2025-12-01T00:00:00Z,1,train
1149,User_1149,user1149@example.com,hash,3244.35,52.17,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1150,User_1150,user1150@example.com,hash,2709.36,37.78,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,test
1151,User_1151,user1151@example.com,hash,5323.7,57.04,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
1152,User_1152,user1152@example.com,hash,1341.35,20.72,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1153,User_1153,user1153@example.com,hash,4992.36,43.79,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
1154,User_1154,user1154@example.com,hash,2163.97,48.51,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,val
1155,User_1155,user1155@example.com,hash,3222.21,48.52,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
1156,User_1156,user1156@example.com,hash,4238.78,46.03,BAJA,En riesgo,2025-12-01T00:00:00Z,1,train
1157,User_1157,user1157@example.com,hash,3588.33,48.77,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1158,User_1158,user1158@example.com,hash,2823.18,19.25,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
1159,User_1159,user1159@example.com,hash,4331.22,22.88,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1160,User_1160,user1160@example.com,hash,1841.33,39.26,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1161,User_1161,user1161@example.com,hash,5491.31,30.71,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1162,User_1162,user1162@example.com,hash,6119.22,28.73,MEDIA,Saludable,2025-12-01T00:00:00Z,1,val
1163,User_1163,user1163@example.com,hash,1297.51,32.22,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1164,User_1164,user1164@example.com,hash,1509.82,18.94,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1165,User_1165,user1165@example.com,hash,4020.1,26.81,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
1166,User_1166,user1166@example.com,hash,4498.42,37.77,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1167,User_1167,user1167@example.com,hash,4081.38,23.4,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
1168,User_1168,user1168@example.com,hash,2075.1,9.97,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
1169,User_1169,user1169@example.com,hash,6010.97,18.99,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1170,User_1170,user1170@example.com,hash,4734.94,38.43,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
1171,User_1171,user1171@example.com,hash,4654.29,36.67,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1172,User_1172,user1172@example.com,hash,4554.92,40.51,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1173,User_1173,user1173@example.com,hash,3113.32,44.79,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1174,User_1174,user1174@example.com,hash,4366.87,31.43,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1175,User_1175,user1175@example.com,hash,4803.94,52.48,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1176,User_1176,user1176@example.com,hash,4052.73,21.83,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
1177,User_1177,user1177@example.com,hash,2106.92,23.6,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1178,User_1178,user1178@example.com,hash,3496.79,48.22,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1179,User_1179,user1179@example.com,hash,2262.39,15.54,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1180,User_1180,user1180@example.com,hash,1283.03,52.55,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1181,User_1181,user1181@example.com,hash,6434.41,44.13,ALTA,En observacion,2025-12-01T00:00:00Z,1,val
1182,User_1182,user1182@example.com,hash,2040.43,5.0,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1183,User_1183,user1183@example.com,hash,4255.19,14.17,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
1184,User_1184,user1184@example.com,hash,2110.7,25.58,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1185,User_1185,user1185@example.com,hash,2588.87,34.53,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
1186,User_1186,user1186@example.com,hash,3957.99,54.15,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
1187,User_1187,user1187@example.com,hash,3231.95,22.73,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1188,User_1188,user1188@example.com,hash,4537.43,17.7,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1189,User_1189,user1189@example.com,hash,2352.34,21.25,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
1190,User_1190,user1190@example.com,hash,4138.99,51.51,BAJA,En riesgo,2025-12-01T00:00:00Z,1,val
1191,User_1191,user1191@example.com,hash,4929.6,35.0,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1192,User_1192,user1192@example.com,hash,4811.26,17.27,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1193,User_1193,user1193@example.com,hash,1481.71,28.11,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1194,User_1194,user1194@example.com,hash,4296.63,29.58,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
1195,User_1195,user1195@example.com,hash,2307.05,73.32,BAJA,En riesgo,2025-12-01T00:00:00Z,1,train
1196,User_1196,user1196@example.com,hash,3994.12,37.94,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
1197,User_1197,user1197@example.com,hash,4005.5,44.86,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1198,User_1198,user1198@example.com,hash,5304.05,34.96,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
1199,User_1199,user1199@example.com,hash,4614.44,22.43,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
1200,User_1200,user1200@example.com,hash,4282.16,58.85,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
